Transported,HomePlanet = Europa,HomePlanet = Earth,CryoSleep = False,Destination = TRAPPIST-1e,Destination = 55 Cancri e,VIP = False,abf = B,abf = F,abf = A,abf = G,abf = E,abf = D,abf = C,lr = S,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,num
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.406437573,-0.279940273,-0.277889791,-0.240584154,-0.276647509,0.293088512,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-1.243312841,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.570695507
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,0.968125409,0.988354541,-0.340570277,-0.287297513,7.61E-16,-0.276647509,-0.269007154,1.219230707
FALSE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,-1.032805209,0.012000061,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.219230707
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,-1.032805209,0.500177301,-0.311771025,0.011240845,-0.290800297,-0.272201784,-0.013108028,1.570695507
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-1.10383363,-0.316318275,-0.287297513,-0.145173481,0.207047406,-0.269007154,-0.889558098
TRUE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,0.968125409,1.755490204,-0.340570277,8.20E-16,-0.290800297,2.568616699,-0.269007154,1.570695507
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,0.968125409,1.127833752,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.570695507
TRUE,-0.569834357,0.899898497,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.290958484,-4.31E-16,-0.287297513,0.695109991,-0.274869219,-0.043992405,-0.889558098
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,1.197573358,-0.340570277,0.358072173,-0.290800297,-0.276647509,-0.269007154,-1.5924877
TRUE,-0.569834357,0.899898497,-1.364606148,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.964354418,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.538093297
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.430437696,-0.205668518,-0.287297513,-0.290800297,0.207936551,-0.269007154,-0.538093297
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.406437573,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
FALSE,-0.569834357,0.899898497,-1.364606148,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.964354418,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.186628497
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,0.968125409,-0.12747915,-0.340570277,-0.287297513,0.680045148,-0.0890379,-0.269007154,-0.538093297
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.964354418,-4.31E-16,-0.28604315,-0.265692226,-0.272201784,0.473982722,-0.889558098
TRUE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,-6.532878921,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.12747915,0.661340533,8.20E-16,1.368006317,-0.235746836,-0.269007154,-0.538093297
TRUE,-0.569834357,0.899898497,-1.364606148,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.894614813,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.538093297
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.569916907,0.032304246,-0.287297513,0.885931337,-0.272201784,-0.269007154,0.164836304
TRUE,1.754694065,-1.111108607,-1.364606148,-1.532430448,1.956784077,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,1.127833752,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.889558098
TRUE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,-6.532878921,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,2.034448626,-0.340570277,-0.112313895,5.780331477,-0.168171811,-0.24253483,-0.889558098
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,2.48E-16,-0.340570277,-0.011337686,-0.290800297,-0.276647509,0.025718046,0.164836304
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.639656513,-0.340570277,-0.276008247,-0.240584154,-0.276647509,0.465158614,0.164836304
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,-1.032805209,-0.057739544,-0.340570277,-0.136146789,-0.280757069,-0.276647509,0.209259488,-1.5924877
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,4.145384838,-0.306592156,-1.032805209,1.267312964,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.5924877
TRUE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,4.145384838,-0.306592156,-1.032805209,0.84887533,-0.340570277,0.692359872,-0.290800297,-0.274869219,-0.254888581,-1.5924877
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.057739544,-4.31E-16,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.538093297
FALSE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.406437573,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.516301105
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.336697967,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.516301105
FALSE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,2.034448626,-0.322381275,-0.287297513,0.020539794,1.889309869,-0.265477511,0.516301105
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.500177301,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.516301105
FALSE,-0.569834357,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.336697967,1.725397097,-0.287297513,-0.207106725,-0.276647509,-0.269007154,0.516301105
FALSE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,1.894969415,-0.146554265,-0.287297513,1.31444243,-0.276647509,-0.231945901,0.516301105
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.964354418,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.516301105
TRUE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,4.145384838,-0.306592156,-1.032805209,-0.685395996,-0.107144763,-0.180676671,3.180809105,-0.276647509,-0.269007154,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,-1.032805209,-0.12747915,-0.340570277,-0.287297513,-0.290800297,0.308409944,-0.15164652,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,1.267312964,-0.251141021,-0.286670331,0.256555669,0.218606292,-0.269007154,0.867765906
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.569916907,-0.340570277,-0.231478366,-0.265692226,-0.258864608,0.253380027,1.219230707
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.709396118,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.570695507
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.61565639,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.570695507
TRUE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.61565639,0.811399792,-0.287297513,0.951212324,0.036331554,-0.269007154,1.570695507
FALSE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.639656513,0.402147268,0.128523771,0.308445684,0.483571522,-0.269007154,1.570695507
FALSE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,4.145384838,-0.306592156,-1.032805209,1.197573358,0.033819996,-0.287297513,0.408877972,0.150142122,-0.237240366,-0.889558098
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-1.10383363,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.570695507
TRUE,-0.569834357,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.336697967,0.587068779,-0.082836368,-0.21380221,-0.199291888,-0.269007154,1.570695507
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.221218878,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
TRUE,1.754694065,-1.111108607,-1.364606148,-1.532430448,1.956784077,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,2.48E-16,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
FALSE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,1.058094147,-0.286003273,0.081485165,-0.290800297,1.212670475,2.905024417,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.685395996,-0.340570277,-0.287297513,-0.284104812,-0.271312638,0.413096378,0.867765906
TRUE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,-6.532878921,-0.313722542,-0.724587687,5.740491271,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.081739667,-0.340570277,0.447759116,0.015518179,-0.195735308,-0.269007154,-1.5924877
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,5.740491271,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.406437573,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.5924877
TRUE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,-1.032805209,-1.731490081,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.538093297
TRUE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,-1.032805209,-2.010448504,-0.340570277,8.20E-16,-0.290800297,-0.276647509,-0.269007154,-0.538093297
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.824875207,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.164836304
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,-1.032805209,1.058094147,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.538093297
FALSE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,-1.032805209,0.151479273,-0.337538776,5.198658403,-0.290800297,4.026814605,12.51271297,-0.538093297
TRUE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,-6.532878921,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,-1.032805209,0.84887533,-0.340570277,5.647720303,-0.290800297,0.632058747,1.109318482,-0.538093297
FALSE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,5.740491271,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.290958484,-0.340570277,0.979608964,-0.290800297,1.338929074,-0.108408392,-1.241022899
FALSE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,5.740491271,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.988354541,-0.340570277,-0.209527016,-0.290800297,3.257704124,-0.104878749,-1.241022899
FALSE,1.754694065,-1.111108607,0.732727877,-1.532430448,1.956784077,-6.532878921,-0.313722542,-0.724587687,5.740491271,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.988354541,-0.340570277,1.702121964,-0.290800297,-0.253529737,3.592422413,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.500177301,1.731460097,-0.219561919,7.61E-16,-0.276647509,-0.201061524,-0.186628497
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.685395996,0.505218274,-0.287297513,0.300076327,-0.276647509,-0.261947868,-1.5924877
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.336697967,-0.340570277,0.794590444,-0.290800297,-0.276647509,-0.269007154,1.219230707
TRUE,-0.569834357,0.899898497,-1.364606148,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.824875207,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.164836304
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.406437573,1.595042589,-0.234614273,-0.290800297,-0.063252693,0.258674492,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.824875207,0.505218274,-0.287297513,-0.285778683,-0.276647509,0.812828461,0.516301105
FALSE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,4.145384838,-0.306592156,0.968125409,-0.755135601,1.099392309,-0.286670331,0.104233366,0.39376787,-0.269007154,0.164836304
TRUE,-0.569834357,-1.111108607,-1.364606148,-1.532430448,1.956784077,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.36069809,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.889558098
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-1.10383363,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.219230707
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,2.592365472,0.584037279,1.311387937,-0.290800297,-0.261532043,-0.269007154,0.516301105
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.12747915,-0.340570277,0.256468782,-0.290800297,-0.162836941,0.051307959,0.516301105
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.685395996,2.11494487,-0.287297513,-0.284104812,-0.276647509,-0.19664947,1.570695507
TRUE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,1.825229809,-0.340570277,-0.163115591,0.885931337,-0.275758364,-0.269007154,0.867765906
FALSE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,4.145384838,-0.306592156,-1.032805209,0.779135724,-0.340570277,-0.287297513,-0.289126426,-0.016128005,0.319560836,-0.538093297
TRUE,-0.569834357,0.899898497,-1.364606148,-1.532430448,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.406437573,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-1.522271264,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-1.173573235,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,0.569916907,-0.340570277,0.268385229,-0.290800297,-0.225077095,0.120136,1.570695507
FALSE,-0.569834357,0.899898497,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.476177178,-0.340570277,-0.279144154,0.586308346,-0.270423493,-0.269007154,0.164836304
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.266958361,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.538093297
TRUE,1.754694065,-1.111108607,-1.364606148,-1.532430448,1.956784077,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,0.968125409,1.197573358,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.538093297
FALSE,-0.569834357,-1.111108607,0.732727877,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,4.145384838,-0.306592156,-1.032805209,0.569916907,0.153564253,-0.287297513,0.470811216,-0.274869219,-0.269007154,-0.186628497
TRUE,1.754694065,-1.111108607,-1.364606148,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,0.968125409,1.476531781,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
TRUE,1.754694065,-1.111108607,-1.364606148,-1.532430448,1.956784077,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,0.968125409,-0.057739544,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-1.241022899
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,3.261286844,-1.032805209,-0.197218756,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.186628497
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.057739544,-0.340570277,-0.287297513,-0.290800297,-4.55E-16,-0.269007154,-1.5924877
FALSE,-0.569834357,0.899898497,0.732727877,-1.532430448,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,1.548145454,-0.334739541,-0.241204376,-0.306592156,0.968125409,-0.406437573,-0.334507276,-0.188830029,-0.053110551,-4.55E-16,-0.096054641,-1.241022899
FALSE,1.754694065,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,-0.724587687,-0.174181079,-0.645859833,2.987053643,-0.241204376,-0.306592156,-1.032805209,-0.406437573,-0.336023026,-0.072174284,-0.290800297,3.528893369,-0.269007154,-0.889558098
FALSE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,-6.532878921,-0.313722542,-0.724587687,-0.174181079,-0.645859833,-0.334739541,4.145384838,-0.306592156,-1.032805209,0.36069809,1.163053813,-0.287297513,-0.267366097,-0.276647509,-0.269007154,0.164836304
TRUE,1.754694065,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,2.522625866,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.186628497
TRUE,-0.569834357,0.899898497,-1.364606148,0.652483097,-0.510983801,0.153054262,3.18716328,-0.724587687,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-0.61565639,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,-0.186628497
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.012000061,-0.340570277,-0.287297513,-0.290800297,-0.276647509,-0.269007154,0.867765906
TRUE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.081739667,-0.073798261,-0.287297513,3.575842768,-0.276647509,-2.01E-16,0.867765906
TRUE,-0.569834357,-1.111108607,-1.364606148,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,-1.801229687,-0.340570277,-0.287297513,-0.290800297,-4.55E-16,-0.269007154,1.219230707
FALSE,-0.569834357,-1.111108607,0.732727877,0.652483097,-0.510983801,0.153054262,-0.313722542,1.379936457,-0.174181079,-0.645859833,-0.334739541,-0.241204376,-0.306592156,-1.032805209,0.779135724,1.581400838,-0.287297513,-0.290800297,-0.276647509,-0.269007154,1.219230707
